"Text","Date","Time","Draft","Brand name","Instagram","Picture Url 1","Picture Url 2","Picture Url 3","Picture Url 4","Picture Url 5","Picture Url 6","Picture Url 7","Picture Url 8","Picture Url 9","Picture Url 10","Instagram Post Type"
"Karar vermeden önce yapılacak “ön ölüm” egzersizi

Başarısız olacağını hayal et. Sebebini yaz.

1. Planın hazır
2. Plan çöktü
3. Nedenini yaz
4. Riskleri gör
5. Planı güncelle

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kararverme #zihin #kişiselgelişim #düşünce #kaydet","2026-10-15","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_018_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_018_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_018_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_018_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_018_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_018_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_018_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Hedonik adaptasyon

İyi ya da kötü, yeni duruma zamanla alışırız. Mutluluk büyük ölçüde eski seviyesine döner.

Yeni telefonun ilk hafta heyecan verir, üç ay sonra sıradan olur. Bu yüzden mutluluğu sürekli yeni şeylere bağlamak yorucudur.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #mutluluk #bilgi","2026-10-16","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_019_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Yeni bir alışkanlık için 7 küçük kural

Devam ettirmek başlamaktan zor. Bunu kaydet.

1. Küçük başla
2. Mevcut alışkanlığa bağla
3. Kolaylaştır
4. Tetikleyici seç
5. Takvimde işaretle
6. Bir günü kaçırırsan, ikinciyi kaçırma
7. Kendine nazik ol

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#alışkanlık #kişiselgelişim #verimlilik #motivasyon #kaydet","2026-10-16","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_8.png","https://iletisim-prog.github.io/gorseller/GUN_019_1930_carousel/gorsel_9.png","","POST"
"Günün kavramı: Spot ışığı etkisi

İnsanlar bizi, düşündüğümüzden çok daha az fark eder.

Toplantıda söylediğin küçük hatayı kendi kafanda büyüttün. Diğerleri kendi konuşmasını düşünüyordu. Herkes kendi hayatının başrolünde.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #özgüven #bilgi","2026-10-17","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_020_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"“Ücretsiz” kelimesi neden bu kadar güçlü?

Sıfır fiyat, sadece çok düşük fiyat değildir.

1. Bir deney
2. Fiyatlar 15 sent ve 1 sent
3. Fiyatlar 14 sent ve 0
4. Neden?
5. Ücretsiz bazen pahalıdır

Kaydet, aklına gelen birine gönder.

— Zeki Uyanık, Bir Strateji Olarak Tembellik

#tüketici #fiyatpsikolojisi #pazarlama #davranışbilimi #kaydet","2026-10-17","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_020_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_020_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_020_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_020_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_020_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_020_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_020_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Başabaş noktası

Toplam gelirin, toplam gidere eşit olduğu, kâr da zarar da olmayan satış miktarı.

Sabit gider 30.000 TL, satış fiyatı 200 TL, birim değişken maliyet 80 TL. Başabaş: 30.000 ÷ (200 − 80) = 250 adet. Her ay 250’den fazla satarsan kâra geçersin.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #finansalokuryazarlık #işletme #girişimcilik #bilgi","2026-10-18","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_021_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bu haftanın 5 kavramı

Kaydet, bir hafta sonra tekrar oku.

1. Zirve-son kuralı
2. Nakit akışı
3. IKEA etkisi
4. Seçenek fazlalığı
5. Hedonik adaptasyon

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#haftanın5i #gününkavramı #davranışbilimi #kişiselgelişim #kaydet","2026-10-18","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_021_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_021_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_021_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_021_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_021_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_021_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_021_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Peter ilkesi

Hiyerarşide herkes, yetersiz kaldığı seviyeye kadar yükselme eğilimindedir.

Çok iyi bir satışçı, “satış müdürü” olur. Ama yönetmek, satmaktan farklı bir beceri. İyi çalışanı terfi ettirmek, iyi yönetici yapmak demek değildir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #işhayatı #yönetim #kariyer #bilgi","2026-10-19","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_022_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Neden grup içinde susuyoruz?

Herkes aynı fikirde görünüyorsa, doğru olan bu olmayabilir.

1. Solomon Asch’ın deneyi
2. Grup yanlış cevap veriyor
3. Sonuç
4. Neden?
5. Çözüm

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#sosyalpsikoloji #davranışbilimi #psikoloji #işhayatı #kaydet","2026-10-19","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_022_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_022_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_022_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_022_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_022_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_022_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_022_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Goodhart Yasası

Bir ölçü hedef haline gelince, iyi bir ölçü olmaktan çıkar.

Çağrı merkezi “kısa görüşme” ile ödüllendirilirse, çalışanlar görüşmeyi hızla kapatır. Süre kısalır ama müşteri memnuniyeti düşer.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #işhayatı #yönetim #verimlilik #bilgi","2026-10-20","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_023_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Zam istemeden önce hazırlanacak 6 şey

Cesaret kadar hazırlık da gerekir.

1. Piyasayı araştır
2. Katkını rakamla yaz
3. Zamanı seç
4. Bir rakam ve gerekçe hazırla
5. Alternatifini bil
6. Tepkiyi planla

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kariyer #maaş #işhayatı #iştavsiyesi #kaydet","2026-10-20","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_023_1930_carousel/gorsel_8.png","","","POST"
"Günün kavramı: Bilişsel uyumsuzluk

İnançlarımızla davranışlarımız çeliştiğinde hissettiğimiz rahatsızlık.

“Sağlıklı beslenmek önemli” diyen biri fast food yiyince kendine bir gerekçe uydurur: “Bugün çok yoruldum.” Beyin, davranışı değiştirmek yerine inancı esnetir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #kişiselgelişim #bilgi","2026-10-21","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_024_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Kredi kartı ekstresinde okunacak 5 satır

Çoğumuz sadece toplam tutara bakıyoruz.

1. Hesap kesim ve son ödeme tarihi
2. Asgari ödeme tutarı
3. Faiz oranları
4. Taksitli işlemler
5. Ücretler

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kişiselfinans #kredikartı #bütçe #paraynetimi #kaydet","2026-10-21","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_024_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_024_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_024_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_024_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_024_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_024_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_024_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Kendini gerçekleştiren kehanet

Bir şeyin olacağına inanırsak, farkında olmadan onu gerçekleştirecek şekilde davranırız.

“Bu sunum kötü geçecek” diye düşünen kişi tedirgin olur, hazırlığını atlar ve gerçekten kötü geçer. Beklenti, davranışı; davranış da sonucu şekillendirir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #kişiselgelişim #bilgi","2026-10-22","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_025_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Seçtikten sonra pişman olmamak için 5 ilke

En iyisini aramak, seni en mutsuz edebilir.

1. “Yeterince iyi”yi önceden tanımla
2. Seçenek sayısını sınırla
3. Karşılaştırmayı azalt
4. Geri dönüşü hesaba kat
5. Kararın iyi yanlarını yaz

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kararverme #zihin #kişiselgelişim #psikoloji #kaydet","2026-10-22","19:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_025_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_025_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_025_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_025_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_025_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_025_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_025_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Dönüşüm oranı

Bir sayfayı gören ziyaretçilerin, yüzde kaçının hedeflenen eylemi yaptığı.

2.000 kişi mağaza sayfanı gezdi, 60’ı sipariş verdi: dönüşüm oranı %3. Reklam maliyetin aynı kalıp oran %4’e çıkarsa, aynı bütçeyle 80 sipariş alırsın; yani %33 daha fazla.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #dijitalpazarlama #eticaret #işletme #bilgi","2026-10-23","08:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_026_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
