"Text","Date","Time","Draft","Brand name","Instagram","Picture Url 1","Picture Url 2","Picture Url 3","Picture Url 4","Picture Url 5","Picture Url 6","Picture Url 7","Picture Url 8","Picture Url 9","Picture Url 10","Instagram Post Type"
"Günün kavramı: Bulunabilirlik sezgisi

Aklımıza kolay gelen örnekleri, gerçekte daha sık olduğunu sanırız.

Uçak kazası haberini sık duyduğun için uçmayı tehlikeli sanırsın; oysa araba kullanmak genellikle daha risklidir. Kolay hatırlanan, sık olan demek değildir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #risk #bilgi","2026-10-03","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_048_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Dijital karanlık desenler: 5 tuzak

Bazı ekranlar seni kasten yanlış tıklatmak için tasarlanır.

1. Sahte geri sayım
2. Utandırma
3. Gizli maliyet
4. Zor iptal
5. Önceden işaretli kutular

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#tüketici #dijitalokuryazarlık #alışveriş #pazarlama #kaydet","2026-10-03","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_048_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_048_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_048_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_048_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_048_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_048_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_048_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Küçük sayılar yasası

Küçük bir örnekten çıkarılan sonucun, tüm gruba uyacağını varsaymak.

Üç müşteri aynı şikâyeti yaptı diye ürünü değiştirmek. Belki sorun gerçek; ama belki de 3 kişi sadece rastlantı. Karar vermeden önce örneği genişlet.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #istatistik #işhayatı #kararverme #bilgi","2026-10-04","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_049_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Bu haftanın 5 kavramı

Kaydet, bir hafta sonra tekrar oku.

1. Ortalamaya dönüş
2. Simpson paradoksu
3. Korelasyon ≠ nedensellik
4. Aşırı güven
5. Bulunabilirlik sezgisi

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#haftanın5i #gününkavramı #davranışbilimi #kişiselgelişim #kaydet","2026-10-04","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_049_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_049_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_049_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_049_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_049_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_049_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_049_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Odak yanılgısı

Bir şeyi düşünürken, hayatımız üzerindeki etkisini olduğundan büyük görme eğilimi.

Daha büyük bir eve taşınınca mutluluğunun ciddi biçimde artacağını sanırsın. Oysa günlük hayatta o evi sürekli düşünmezsin. Yeni durumun ilk heyecanı geçince yine günlük işlere odaklanırsın.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #mutluluk #bilgi","2026-10-04","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_050_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Endişeli zihni sakinleştirmenin 5 yolu

Genel bilgidir, tıbbi tavsiye değildir.

1. Endişe için saat ayır
2. Yaz
3. Üç senaryo düşün
4. Kontrol edebildiğini ayır
5. Bir küçük adım at

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kaygı #zihinselsağlık #psikoloji #kişiselgelişim #kaydet","2026-10-04","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_050_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_050_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_050_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_050_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_050_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_050_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_050_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: İki dakika kuralı

Yeni bir alışkanlığı, iki dakikadan kısa süren bir versiyonla başlatmak.

‘Bir saat spor yapacağım’ yerine ‘spor kıyafetimi giyeceğim.’ Başlamak, işin en zor kısmıdır. Başladıktan sonra devam etmek çoğu zaman kolaylaşır.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #alışkanlık #motivasyon #kişiselgelişim #bilgi","2026-10-04","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_051_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"İyi bir yöneticinin 5 alışkanlığı

Google’ın yıllar süren yönetici araştırmasından çıkan davranışlar.

1. İyi bir koçtur
2. Ekibi yetkilendirir
3. İlgi gösterir
4. Net bir vizyonu vardır
5. İyi bir iletişimcidir

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#liderlik #yönetici #işhayatı #kariyer #kaydet","2026-10-04","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_051_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_051_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_051_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_051_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_051_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_051_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_051_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Değişken ödül

Ödülün ne zaman geleceğini bilmediğimizde, o davranışı daha çok tekrarlarız.

Sosyal medyayı kaydırırken bazen ilginç bir şey çıkar, çoğu zaman çıkmaz. Ne zaman çıkacağı belli olmadığı için “bir kez daha” deriz. Aynı mantık slot makinelerinde de çalışır.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #psikoloji #sosyalmedya #bilgi","2026-10-05","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_052_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Paranın nereye gittiğini bulmanın 5 adımı

Bulamadığın para, genellikle küçük harcamaların toplamıdır.

1. Son 30 günün harcamasını çek
2. Kategorilere ayır
3. En büyük 3 kalemi işaretle
4. Beklemediğin bir harcama var mı?
5. Tek bir değişiklik seç

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kişiselfinans #bütçe #tasarruf #paraynetimi #kaydet","2026-10-05","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_052_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_052_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_052_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_052_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_052_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_052_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_052_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Bilişsel yük

Zihnin aynı anda işleyebileceği bilgi miktarının bir sınırı vardır. Fazlası performansı düşürür.

Aynı anda beş sekme, üç bildirim ve bir toplantı: hepsinde yarım kalırsın. Çözüm: bir seferde tek iş, gerisini bir kâğıda ya da listeye boşalt.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #verimlilik #psikoloji #işhayatı #bilgi","2026-10-05","14:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_053_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Karar günlüğü tutmak: 5 satır yeter

Geçmişte ne düşündüğünü hatırlamak, ileride daha iyi karar vermeni sağlar.

1. Karar ne?
2. Neden?
3. Ne bekliyorum?
4. Ne kadar eminim?
5. Tarih koy, sonra dön

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#kararverme #zihin #kişiselgelişim #karargünlüğü #kaydet","2026-10-05","16:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_053_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_053_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_053_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_053_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_053_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_053_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_053_1930_carousel/gorsel_7.png","","","","POST"
"Günün kavramı: Derin çalışma

Dikkatin dağılmadan, zihinsel olarak zorlayıcı bir işe uzun süre odaklanabilme.

Telefon kapalı, bildirimler sessiz, tek bir görev: 90 dakika. Bilgisayar bilimcisi Cal Newport, bunu değerli işlerin temeli olarak anlattı. İyi işin yarısı, kesintisiz süredir.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #verimlilik #odak #işhayatı #bilgi","2026-10-05","18:00:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_054_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Pazar akşamı huzursuzluğu için 6 madde

Hafta başı kaygısını azaltmanın küçük yolları.

1. Pazartesinin ilk işini belirle
2. Çantayı ve kıyafeti hazırla
3. E-postalara akşam bakma
4. Bir şey bekle
5. Hafta sonunu son dakikaya bırakma
6. Erken yat

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#pazartesi #hafta #zihinselsağlık #kişiselgelişim #kaydet","2026-10-05","21:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_7.png","https://iletisim-prog.github.io/gorseller/GUN_054_1930_carousel/gorsel_8.png","","","POST"
"Günün kavramı: İki düşünme sistemi

Hızlı, otomatik, sezgisel düşünme (Sistem 1) ve yavaş, çabalı, analitik düşünme (Sistem 2).

2 + 2 kaç? Sistem 1 anında cevap verir. 17 × 24? Sistem 2’yi çalıştırman gerekir. Kararlarımızın çoğu Sistem 1’le verilir; önemli olanlarda yavaşlamak gerekir. Kavram, Daniel Kahneman’a ait.

Kaydet, lazım olur.

Zeki Uyanık

#gününkavramı #davranışbilimi #kararverme #psikoloji #bilgi","2026-10-06","10:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_055_0830_kavram/gorsel_1.png","","","","","","","","","","POST"
"Etikette gördüğün 5 ifade

“Doğal”, “katkısız”, “yağsız” her yerde aynı anlama gelmez.

1. “Doğal”
2. “Katkısız”
3. “Yağsız / şekersiz”
4. “%100”
5. Kural

Kaydet, aklına gelen birine gönder.

Zeki Uyanık

#tüketici #etiket #bilinçlitüketim #pazarlama #kaydet","2026-10-06","12:30:00","FALSE","","TRUE","https://iletisim-prog.github.io/gorseller/GUN_055_1930_carousel/gorsel_1.png","https://iletisim-prog.github.io/gorseller/GUN_055_1930_carousel/gorsel_2.png","https://iletisim-prog.github.io/gorseller/GUN_055_1930_carousel/gorsel_3.png","https://iletisim-prog.github.io/gorseller/GUN_055_1930_carousel/gorsel_4.png","https://iletisim-prog.github.io/gorseller/GUN_055_1930_carousel/gorsel_5.png","https://iletisim-prog.github.io/gorseller/GUN_055_1930_carousel/gorsel_6.png","https://iletisim-prog.github.io/gorseller/GUN_055_1930_carousel/gorsel_7.png","","","","POST"
